aligned_id,status,tiff_name,tiff_time_iso,video_time_s,video_time,video_frame_index,thermal_source_path,thermal_tiff_path,thermal_png_path,video_png_path,overlay_png_path,visual_score,thermal_edge_density,video_edge_density,mask_80c_path,mask_positive_pixels,mask_positive_fraction
000127_20260227_023659,exported,20260227_023659.tiff,2026-02-27 02:36:59,193.83333333333337,00:03:13.833,5815,raw/thermal/20260227_023659.tiff,processed/aligned/000127_20260227_023659/thermal.tiff,processed/aligned/000127_20260227_023659/thermal.png,processed/aligned/000127_20260227_023659/video.png,processed/aligned/000127_20260227_023659/overlay.png,0.5244574323296547,0.349176025390625,0.70791015625,processed/aligned/000127_20260227_023659/mask_80c.png,4586,0.013995361328125
000128_20260227_023700,exported,20260227_023700.tiff,2026-02-27 02:37:00,194.83333333333337,00:03:14.833,5845,raw/thermal/20260227_023700.tiff,processed/aligned/000128_20260227_023700/thermal.tiff,processed/aligned/000128_20260227_023700/thermal.png,processed/aligned/000128_20260227_023700/video.png,processed/aligned/000128_20260227_023700/overlay.png,0.4829206243157387,0.2939697265625,0.72047119140625,processed/aligned/000128_20260227_023700/mask_80c.png,16269,0.0496490478515625
000129_20260227_023701,exported,20260227_023701.tiff,2026-02-27 02:37:01,195.83333333333337,00:03:15.833,5875,raw/thermal/20260227_023701.tiff,processed/aligned/000129_20260227_023701/thermal.tiff,processed/aligned/000129_20260227_023701/thermal.png,processed/aligned/000129_20260227_023701/video.png,processed/aligned/000129_20260227_023701/overlay.png,0.4454522207379341,0.2484893798828125,0.7195709228515625,processed/aligned/000129_20260227_023701/mask_80c.png,37092,0.11319580078125
000130_20260227_023702,exported,20260227_023702.tiff,2026-02-27 02:37:02,196.83333333333337,00:03:16.833,5905,raw/thermal/20260227_023702.tiff,processed/aligned/000130_20260227_023702/thermal.tiff,processed/aligned/000130_20260227_023702/thermal.png,processed/aligned/000130_20260227_023702/video.png,processed/aligned/000130_20260227_023702/overlay.png,0.44538335502147675,0.28232421875,0.6837799072265625,processed/aligned/000130_20260227_023702/mask_80c.png,66873,0.2040802001953125
000131_20260227_023703,exported,20260227_023703.tiff,2026-02-27 02:37:03,197.83333333333337,00:03:17.833,5935,raw/thermal/20260227_023703.tiff,processed/aligned/000131_20260227_023703/thermal.tiff,processed/aligned/000131_20260227_023703/thermal.png,processed/aligned/000131_20260227_023703/video.png,processed/aligned/000131_20260227_023703/overlay.png,0.4195115342736244,0.234405517578125,0.68724365234375,processed/aligned/000131_20260227_023703/mask_80c.png,105435,0.3217620849609375
000132_20260227_023704,exported,20260227_023704.tiff,2026-02-27 02:37:04,198.83333333333337,00:03:18.833,5965,raw/thermal/20260227_023704.tiff,processed/aligned/000132_20260227_023704/thermal.tiff,processed/aligned/000132_20260227_023704/thermal.png,processed/aligned/000132_20260227_023704/video.png,processed/aligned/000132_20260227_023704/overlay.png,0.448286235332489,0.2499114990234375,0.7035491943359375,processed/aligned/000132_20260227_023704/mask_80c.png,146689,0.4476593017578125
000133_20260227_023705,exported,20260227_023705.tiff,2026-02-27 02:37:05,199.83333333333337,00:03:19.833,5995,raw/thermal/20260227_023705.tiff,processed/aligned/000133_20260227_023705/thermal.tiff,processed/aligned/000133_20260227_023705/thermal.png,processed/aligned/000133_20260227_023705/video.png,processed/aligned/000133_20260227_023705/overlay.png,0.4574951305985451,0.2312530517578125,0.7418701171875,processed/aligned/000133_20260227_023705/mask_80c.png,187419,0.5719573974609375
000134_20260227_023706,exported,20260227_023706.tiff,2026-02-27 02:37:06,200.83333333333337,00:03:20.833,6025,raw/thermal/20260227_023706.tiff,processed/aligned/000134_20260227_023706/thermal.tiff,processed/aligned/000134_20260227_023706/thermal.png,processed/aligned/000134_20260227_023706/video.png,processed/aligned/000134_20260227_023706/overlay.png,0.4411395639181137,0.233349609375,0.6968505859375,processed/aligned/000134_20260227_023706/mask_80c.png,220921,0.6741973876953125
000135_20260227_023707,exported,20260227_023707.tiff,2026-02-27 02:37:07,201.83333333333337,00:03:21.833,6055,raw/thermal/20260227_023707.tiff,processed/aligned/000135_20260227_023707/thermal.tiff,processed/aligned/000135_20260227_023707/thermal.png,processed/aligned/000135_20260227_023707/video.png,processed/aligned/000135_20260227_023707/overlay.png,0.38280293345451355,0.216204833984375,0.520611572265625,processed/aligned/000135_20260227_023707/mask_80c.png,249228,0.76058349609375
000136_20260227_023708,exported,20260227_023708.tiff,2026-02-27 02:37:08,202.83333333333337,00:03:22.833,6085,raw/thermal/20260227_023708.tiff,processed/aligned/000136_20260227_023708/thermal.tiff,processed/aligned/000136_20260227_023708/thermal.png,processed/aligned/000136_20260227_023708/video.png,processed/aligned/000136_20260227_023708/overlay.png,0.2576275207102299,0.1703094482421875,0.340667724609375,processed/aligned/000136_20260227_023708/mask_80c.png,309325,0.9439849853515625
000137_20260227_023709,exported,20260227_023709.tiff,2026-02-27 02:37:09,203.83333333333337,00:03:23.833,6115,raw/thermal/20260227_023709.tiff,processed/aligned/000137_20260227_023709/thermal.tiff,processed/aligned/000137_20260227_023709/thermal.png,processed/aligned/000137_20260227_023709/video.png,processed/aligned/000137_20260227_023709/overlay.png,0.24360259249806404,0.19849853515625,0.2522186279296875,processed/aligned/000137_20260227_023709/mask_80c.png,309634,0.944927978515625
000138_20260227_023710,exported,20260227_023710.tiff,2026-02-27 02:37:10,204.83333333333337,00:03:24.833,6145,raw/thermal/20260227_023710.tiff,processed/aligned/000138_20260227_023710/thermal.tiff,processed/aligned/000138_20260227_023710/thermal.png,processed/aligned/000138_20260227_023710/video.png,processed/aligned/000138_20260227_023710/overlay.png,0.25843892991542816,0.185687255859375,0.2662445068359375,processed/aligned/000138_20260227_023710/mask_80c.png,273498,0.834649658203125
000139_20260227_023711,exported,20260227_023711.tiff,2026-02-27 02:37:11,205.83333333333337,00:03:25.833,6175,raw/thermal/20260227_023711.tiff,processed/aligned/000139_20260227_023711/thermal.tiff,processed/aligned/000139_20260227_023711/thermal.png,processed/aligned/000139_20260227_023711/video.png,processed/aligned/000139_20260227_023711/overlay.png,0.29023729264736176,0.1604522705078125,0.3144622802734375,processed/aligned/000139_20260227_023711/mask_80c.png,251401,0.7672149658203125
000140_20260227_023712,exported,20260227_023712.tiff,2026-02-27 02:37:12,206.83333333333337,00:03:26.833,6205,raw/thermal/20260227_023712.tiff,processed/aligned/000140_20260227_023712/thermal.tiff,processed/aligned/000140_20260227_023712/thermal.png,processed/aligned/000140_20260227_023712/video.png,processed/aligned/000140_20260227_023712/overlay.png,0.3356858715415001,0.174114990234375,0.3284820556640625,processed/aligned/000140_20260227_023712/mask_80c.png,223591,0.6823455810546875
000141_20260227_023713,exported,20260227_023713.tiff,2026-02-27 02:37:13,207.83333333333337,00:03:27.833,6235,raw/thermal/20260227_023713.tiff,processed/aligned/000141_20260227_023713/thermal.tiff,processed/aligned/000141_20260227_023713/thermal.png,processed/aligned/000141_20260227_023713/video.png,processed/aligned/000141_20260227_023713/overlay.png,0.3180323392152786,0.189825439453125,0.2859344482421875,processed/aligned/000141_20260227_023713/mask_80c.png,175087,0.5343231201171875
000142_20260227_023714,exported,20260227_023714.tiff,2026-02-27 02:37:14,208.83333333333337,00:03:28.833,6265,raw/thermal/20260227_023714.tiff,processed/aligned/000142_20260227_023714/thermal.tiff,processed/aligned/000142_20260227_023714/thermal.png,processed/aligned/000142_20260227_023714/video.png,processed/aligned/000142_20260227_023714/overlay.png,0.21928517147898674,0.1607635498046875,0.2269195556640625,processed/aligned/000142_20260227_023714/mask_80c.png,126501,0.3860504150390625
000143_20260227_023715,exported,20260227_023715.tiff,2026-02-27 02:37:15,209.83333333333337,00:03:29.833,6295,raw/thermal/20260227_023715.tiff,processed/aligned/000143_20260227_023715/thermal.tiff,processed/aligned/000143_20260227_023715/thermal.png,processed/aligned/000143_20260227_023715/video.png,processed/aligned/000143_20260227_023715/overlay.png,0.19658828899264336,0.2039306640625,0.1396240234375,processed/aligned/000143_20260227_023715/mask_80c.png,132348,0.40389404296875
000144_20260227_023716,exported,20260227_023716.tiff,2026-02-27 02:37:16,210.83333333333337,00:03:30.833,6325,raw/thermal/20260227_023716.tiff,processed/aligned/000144_20260227_023716/thermal.tiff,processed/aligned/000144_20260227_023716/thermal.png,processed/aligned/000144_20260227_023716/video.png,processed/aligned/000144_20260227_023716/overlay.png,0.10696208174340427,0.1951080322265625,0.002508544921875,processed/aligned/000144_20260227_023716/mask_80c.png,138379,0.4222991943359375
000145_20260227_023717,exported,20260227_023717.tiff,2026-02-27 02:37:17,211.83333333333337,00:03:31.833,6355,raw/thermal/20260227_023717.tiff,processed/aligned/000145_20260227_023717/thermal.tiff,processed/aligned/000145_20260227_023717/thermal.png,processed/aligned/000145_20260227_023717/video.png,processed/aligned/000145_20260227_023717/overlay.png,0.10209567099809647,0.207769775390625,0.0,processed/aligned/000145_20260227_023717/mask_80c.png,156019,0.4761322021484375
000146_20260227_023718,exported,20260227_023718.tiff,2026-02-27 02:37:18,212.83333333333337,00:03:32.833,6385,raw/thermal/20260227_023718.tiff,processed/aligned/000146_20260227_023718/thermal.tiff,processed/aligned/000146_20260227_023718/thermal.png,processed/aligned/000146_20260227_023718/video.png,processed/aligned/000146_20260227_023718/overlay.png,0.08656185865402222,0.163043212890625,0.0,processed/aligned/000146_20260227_023718/mask_80c.png,161284,0.49219970703125
000147_20260227_023719,exported,20260227_023719.tiff,2026-02-27 02:37:19,213.83333333333337,00:03:33.833,6415,raw/thermal/20260227_023719.tiff,processed/aligned/000147_20260227_023719/thermal.tiff,processed/aligned/000147_20260227_023719/thermal.png,processed/aligned/000147_20260227_023719/video.png,processed/aligned/000147_20260227_023719/overlay.png,0.09424832463264465,0.15093994140625,0.0,processed/aligned/000147_20260227_023719/mask_80c.png,138868,0.42379150390625
000148_20260227_023720,exported,20260227_023720.tiff,2026-02-27 02:37:20,214.83333333333337,00:03:34.833,6445,raw/thermal/20260227_023720.tiff,processed/aligned/000148_20260227_023720/thermal.tiff,processed/aligned/000148_20260227_023720/thermal.png,processed/aligned/000148_20260227_023720/video.png,processed/aligned/000148_20260227_023720/overlay.png,0.0912216305732727,0.13697509765625,0.0,processed/aligned/000148_20260227_023720/mask_80c.png,130005,0.3967437744140625
000149_20260227_023721,exported,20260227_023721.tiff,2026-02-27 02:37:21,215.83333333333337,00:03:35.833,6475,raw/thermal/20260227_023721.tiff,processed/aligned/000149_20260227_023721/thermal.tiff,processed/aligned/000149_20260227_023721/thermal.png,processed/aligned/000149_20260227_023721/video.png,processed/aligned/000149_20260227_023721/overlay.png,0.12979553639888763,0.059912109375,0.0,processed/aligned/000149_20260227_023721/mask_80c.png,71819,0.2191741943359375
000150_20260227_023722,exported,20260227_023722.tiff,2026-02-27 02:37:22,216.83333333333337,00:03:36.833,6505,raw/thermal/20260227_023722.tiff,processed/aligned/000150_20260227_023722/thermal.tiff,processed/aligned/000150_20260227_023722/thermal.png,processed/aligned/000150_20260227_023722/video.png,processed/aligned/000150_20260227_023722/overlay.png,0.05930810794234276,0.1555999755859375,0.0,processed/aligned/000150_20260227_023722/mask_80c.png,140534,0.428875732421875
000151_20260227_023723,exported,20260227_023723.tiff,2026-02-27 02:37:23,217.83333333333337,00:03:37.833,6535,raw/thermal/20260227_023723.tiff,processed/aligned/000151_20260227_023723/thermal.tiff,processed/aligned/000151_20260227_023723/thermal.png,processed/aligned/000151_20260227_023723/video.png,processed/aligned/000151_20260227_023723/overlay.png,0.11025112122297287,0.257049560546875,0.0,processed/aligned/000151_20260227_023723/mask_80c.png,191252,0.58365478515625
000152_20260227_023724,exported,20260227_023724.tiff,2026-02-27 02:37:24,218.83333333333337,00:03:38.833,6565,raw/thermal/20260227_023724.tiff,processed/aligned/000152_20260227_023724/thermal.tiff,processed/aligned/000152_20260227_023724/thermal.png,processed/aligned/000152_20260227_023724/video.png,processed/aligned/000152_20260227_023724/overlay.png,0.07994938641786575,0.1611907958984375,0.0,processed/aligned/000152_20260227_023724/mask_80c.png,154170,0.470489501953125
000153_20260227_023725,exported,20260227_023725.tiff,2026-02-27 02:37:25,219.83333333333337,00:03:39.833,6595,raw/thermal/20260227_023725.tiff,processed/aligned/000153_20260227_023725/thermal.tiff,processed/aligned/000153_20260227_023725/thermal.png,processed/aligned/000153_20260227_023725/video.png,processed/aligned/000153_20260227_023725/overlay.png,0.09086098521947861,0.0719696044921875,0.0,processed/aligned/000153_20260227_023725/mask_80c.png,89001,0.2716094970703125
000154_20260227_023726,exported,20260227_023726.tiff,2026-02-27 02:37:26,220.83333333333337,00:03:40.833,6625,raw/thermal/20260227_023726.tiff,processed/aligned/000154_20260227_023726/thermal.tiff,processed/aligned/000154_20260227_023726/thermal.png,processed/aligned/000154_20260227_023726/video.png,processed/aligned/000154_20260227_023726/overlay.png,0.08162853866815567,0.1368988037109375,0.0,processed/aligned/000154_20260227_023726/mask_80c.png,120567,0.3679412841796875
000155_20260227_023727,exported,20260227_023727.tiff,2026-02-27 02:37:27,221.83333333333337,00:03:41.833,6655,raw/thermal/20260227_023727.tiff,processed/aligned/000155_20260227_023727/thermal.tiff,processed/aligned/000155_20260227_023727/thermal.png,processed/aligned/000155_20260227_023727/video.png,processed/aligned/000155_20260227_023727/overlay.png,0.09738100320100784,0.29228515625,0.0,processed/aligned/000155_20260227_023727/mask_80c.png,196622,0.600042724609375
000156_20260227_023728,exported,20260227_023728.tiff,2026-02-27 02:37:28,222.83333333333337,00:03:42.833,6685,raw/thermal/20260227_023728.tiff,processed/aligned/000156_20260227_023728/thermal.tiff,processed/aligned/000156_20260227_023728/thermal.png,processed/aligned/000156_20260227_023728/video.png,processed/aligned/000156_20260227_023728/overlay.png,0.09407171607017517,0.3453948974609375,0.0,processed/aligned/000156_20260227_023728/mask_80c.png,257270,0.785125732421875
000157_20260227_023729,exported,20260227_023729.tiff,2026-02-27 02:37:29,223.83333333333337,00:03:43.833,6715,raw/thermal/20260227_023729.tiff,processed/aligned/000157_20260227_023729/thermal.tiff,processed/aligned/000157_20260227_023729/thermal.png,processed/aligned/000157_20260227_023729/video.png,processed/aligned/000157_20260227_023729/overlay.png,0.10158514976501465,0.2961700439453125,0.0,processed/aligned/000157_20260227_023729/mask_80c.png,283385,0.8648223876953125
000158_20260227_023730,exported,20260227_023730.tiff,2026-02-27 02:37:30,224.83333333333337,00:03:44.833,6745,raw/thermal/20260227_023730.tiff,processed/aligned/000158_20260227_023730/thermal.tiff,processed/aligned/000158_20260227_023730/thermal.png,processed/aligned/000158_20260227_023730/video.png,processed/aligned/000158_20260227_023730/overlay.png,0.11339443176984787,0.336004638671875,0.0,processed/aligned/000158_20260227_023730/mask_80c.png,262592,0.8013671875
000159_20260227_023731,exported,20260227_023731.tiff,2026-02-27 02:37:31,225.83333333333337,00:03:45.833,6775,raw/thermal/20260227_023731.tiff,processed/aligned/000159_20260227_023731/thermal.tiff,processed/aligned/000159_20260227_023731/thermal.png,processed/aligned/000159_20260227_023731/video.png,processed/aligned/000159_20260227_023731/overlay.png,0.09950829297304153,0.20826416015625,0.0,processed/aligned/000159_20260227_023731/mask_80c.png,82834,0.252789306640625
000160_20260227_023732,exported,20260227_023732.tiff,2026-02-27 02:37:32,226.83333333333337,00:03:46.833,6805,raw/thermal/20260227_023732.tiff,processed/aligned/000160_20260227_023732/thermal.tiff,processed/aligned/000160_20260227_023732/thermal.png,processed/aligned/000160_20260227_023732/video.png,processed/aligned/000160_20260227_023732/overlay.png,0.10367914289236069,0.2261688232421875,0.0,processed/aligned/000160_20260227_023732/mask_80c.png,84467,0.2577728271484375
000161_20260227_023733,exported,20260227_023733.tiff,2026-02-27 02:37:33,227.83333333333337,00:03:47.833,6835,raw/thermal/20260227_023733.tiff,processed/aligned/000161_20260227_023733/thermal.tiff,processed/aligned/000161_20260227_023733/thermal.png,processed/aligned/000161_20260227_023733/video.png,processed/aligned/000161_20260227_023733/overlay.png,0.06710737943649292,0.2923492431640625,0.0,processed/aligned/000161_20260227_023733/mask_80c.png,98984,0.3020751953125
000162_20260227_023734,exported,20260227_023734.tiff,2026-02-27 02:37:34,228.83333333333337,00:03:48.833,6865,raw/thermal/20260227_023734.tiff,processed/aligned/000162_20260227_023734/thermal.tiff,processed/aligned/000162_20260227_023734/thermal.png,processed/aligned/000162_20260227_023734/video.png,processed/aligned/000162_20260227_023734/overlay.png,0.10974697768688202,0.312255859375,0.0,processed/aligned/000162_20260227_023734/mask_80c.png,126070,0.384735107421875
000163_20260227_023735,exported,20260227_023735.tiff,2026-02-27 02:37:35,229.83333333333337,00:03:49.833,6895,raw/thermal/20260227_023735.tiff,processed/aligned/000163_20260227_023735/thermal.tiff,processed/aligned/000163_20260227_023735/thermal.png,processed/aligned/000163_20260227_023735/video.png,processed/aligned/000163_20260227_023735/overlay.png,0.06871151924133301,0.3252288818359375,0.0,processed/aligned/000163_20260227_023735/mask_80c.png,128019,0.3906829833984375
000164_20260227_023736,exported,20260227_023736.tiff,2026-02-27 02:37:36,230.83333333333337,00:03:50.833,6925,raw/thermal/20260227_023736.tiff,processed/aligned/000164_20260227_023736/thermal.tiff,processed/aligned/000164_20260227_023736/thermal.png,processed/aligned/000164_20260227_023736/video.png,processed/aligned/000164_20260227_023736/overlay.png,0.08472681790590286,0.359716796875,7.62939453125e-05,processed/aligned/000164_20260227_023736/mask_80c.png,116784,0.356396484375
000165_20260227_023737,exported,20260227_023737.tiff,2026-02-27 02:37:37,231.83333333333337,00:03:51.833,6955,raw/thermal/20260227_023737.tiff,processed/aligned/000165_20260227_023737/thermal.tiff,processed/aligned/000165_20260227_023737/thermal.png,processed/aligned/000165_20260227_023737/video.png,processed/aligned/000165_20260227_023737/overlay.png,0.08963534235954285,0.3215545654296875,0.0,processed/aligned/000165_20260227_023737/mask_80c.png,127378,0.388726806640625
000166_20260227_023738,exported,20260227_023738.tiff,2026-02-27 02:37:38,232.83333333333337,00:03:52.833,6985,raw/thermal/20260227_023738.tiff,processed/aligned/000166_20260227_023738/thermal.tiff,processed/aligned/000166_20260227_023738/thermal.png,processed/aligned/000166_20260227_023738/video.png,processed/aligned/000166_20260227_023738/overlay.png,0.07376684993505478,0.30545654296875,0.0,processed/aligned/000166_20260227_023738/mask_80c.png,129271,0.3945037841796875
000167_20260227_023739,exported,20260227_023739.tiff,2026-02-27 02:37:39,233.83333333333337,00:03:53.833,7015,raw/thermal/20260227_023739.tiff,processed/aligned/000167_20260227_023739/thermal.tiff,processed/aligned/000167_20260227_023739/thermal.png,processed/aligned/000167_20260227_023739/video.png,processed/aligned/000167_20260227_023739/overlay.png,0.13979868590831757,0.3420440673828125,0.0,processed/aligned/000167_20260227_023739/mask_80c.png,169005,0.5157623291015625
000168_20260227_023740,exported,20260227_023740.tiff,2026-02-27 02:37:40,234.83333333333337,00:03:54.833,7045,raw/thermal/20260227_023740.tiff,processed/aligned/000168_20260227_023740/thermal.tiff,processed/aligned/000168_20260227_023740/thermal.png,processed/aligned/000168_20260227_023740/video.png,processed/aligned/000168_20260227_023740/overlay.png,0.13198615610599518,0.3403533935546875,0.0,processed/aligned/000168_20260227_023740/mask_80c.png,145247,0.4432586669921875
000169_20260227_023741,exported,20260227_023741.tiff,2026-02-27 02:37:41,235.83333333333337,00:03:55.833,7075,raw/thermal/20260227_023741.tiff,processed/aligned/000169_20260227_023741/thermal.tiff,processed/aligned/000169_20260227_023741/thermal.png,processed/aligned/000169_20260227_023741/video.png,processed/aligned/000169_20260227_023741/overlay.png,0.12658919394016266,0.27685546875,0.0,processed/aligned/000169_20260227_023741/mask_80c.png,167966,0.512591552734375
000170_20260227_023742,exported,20260227_023742.tiff,2026-02-27 02:37:42,236.83333333333337,00:03:56.833,7105,raw/thermal/20260227_023742.tiff,processed/aligned/000170_20260227_023742/thermal.tiff,processed/aligned/000170_20260227_023742/thermal.png,processed/aligned/000170_20260227_023742/video.png,processed/aligned/000170_20260227_023742/overlay.png,0.10743411630392075,0.3376708984375,0.0,processed/aligned/000170_20260227_023742/mask_80c.png,121618,0.371148681640625
000171_20260227_023743,exported,20260227_023743.tiff,2026-02-27 02:37:43,237.83333333333337,00:03:57.833,7135,raw/thermal/20260227_023743.tiff,processed/aligned/000171_20260227_023743/thermal.tiff,processed/aligned/000171_20260227_023743/thermal.png,processed/aligned/000171_20260227_023743/video.png,processed/aligned/000171_20260227_023743/overlay.png,0.12144213914871216,0.3107666015625,0.0,processed/aligned/000171_20260227_023743/mask_80c.png,138641,0.4230987548828125
000172_20260227_023744,exported,20260227_023744.tiff,2026-02-27 02:37:44,238.83333333333337,00:03:58.833,7165,raw/thermal/20260227_023744.tiff,processed/aligned/000172_20260227_023744/thermal.tiff,processed/aligned/000172_20260227_023744/thermal.png,processed/aligned/000172_20260227_023744/video.png,processed/aligned/000172_20260227_023744/overlay.png,0.11861373484134674,0.3358734130859375,0.0,processed/aligned/000172_20260227_023744/mask_80c.png,148185,0.4522247314453125
000173_20260227_023745,exported,20260227_023745.tiff,2026-02-27 02:37:45,239.83333333333337,00:03:59.833,7195,raw/thermal/20260227_023745.tiff,processed/aligned/000173_20260227_023745/thermal.tiff,processed/aligned/000173_20260227_023745/thermal.png,processed/aligned/000173_20260227_023745/video.png,processed/aligned/000173_20260227_023745/overlay.png,0.10012075304985046,0.260015869140625,0.0,processed/aligned/000173_20260227_023745/mask_80c.png,128716,0.39281005859375
000174_20260227_023746,exported,20260227_023746.tiff,2026-02-27 02:37:46,240.83333333333337,00:04:00.833,7225,raw/thermal/20260227_023746.tiff,processed/aligned/000174_20260227_023746/thermal.tiff,processed/aligned/000174_20260227_023746/thermal.png,processed/aligned/000174_20260227_023746/video.png,processed/aligned/000174_20260227_023746/overlay.png,0.084864541888237,0.2087799072265625,0.0,processed/aligned/000174_20260227_023746/mask_80c.png,48334,0.147503662109375
000175_20260227_023747,exported,20260227_023747.tiff,2026-02-27 02:37:47,241.83333333333337,00:04:01.833,7255,raw/thermal/20260227_023747.tiff,processed/aligned/000175_20260227_023747/thermal.tiff,processed/aligned/000175_20260227_023747/thermal.png,processed/aligned/000175_20260227_023747/video.png,processed/aligned/000175_20260227_023747/overlay.png,0.09462324529886246,0.2539154052734375,0.0,processed/aligned/000175_20260227_023747/mask_80c.png,101963,0.3111663818359375
000176_20260227_023748,exported,20260227_023748.tiff,2026-02-27 02:37:48,242.83333333333337,00:04:02.833,7285,raw/thermal/20260227_023748.tiff,processed/aligned/000176_20260227_023748/thermal.tiff,processed/aligned/000176_20260227_023748/thermal.png,processed/aligned/000176_20260227_023748/video.png,processed/aligned/000176_20260227_023748/overlay.png,0.0871184915304184,0.21163330078125,0.0,processed/aligned/000176_20260227_023748/mask_80c.png,126467,0.3859466552734375
000177_20260227_023749,exported,20260227_023749.tiff,2026-02-27 02:37:49,243.83333333333337,00:04:03.833,7315,raw/thermal/20260227_023749.tiff,processed/aligned/000177_20260227_023749/thermal.tiff,processed/aligned/000177_20260227_023749/thermal.png,processed/aligned/000177_20260227_023749/video.png,processed/aligned/000177_20260227_023749/overlay.png,0.09946194291114807,0.252813720703125,0.0,processed/aligned/000177_20260227_023749/mask_80c.png,141202,0.430914306640625
000178_20260227_023750,exported,20260227_023750.tiff,2026-02-27 02:37:50,244.83333333333337,00:04:04.833,7345,raw/thermal/20260227_023750.tiff,processed/aligned/000178_20260227_023750/thermal.tiff,processed/aligned/000178_20260227_023750/thermal.png,processed/aligned/000178_20260227_023750/video.png,processed/aligned/000178_20260227_023750/overlay.png,0.09438490867614746,0.23321533203125,0.0,processed/aligned/000178_20260227_023750/mask_80c.png,164511,0.5020477294921875
000179_20260227_023751,exported,20260227_023751.tiff,2026-02-27 02:37:51,245.83333333333337,00:04:05.833,7375,raw/thermal/20260227_023751.tiff,processed/aligned/000179_20260227_023751/thermal.tiff,processed/aligned/000179_20260227_023751/thermal.png,processed/aligned/000179_20260227_023751/video.png,processed/aligned/000179_20260227_023751/overlay.png,0.10701905190944672,0.2462158203125,0.024273681640625,processed/aligned/000179_20260227_023751/mask_80c.png,156098,0.476373291015625
000180_20260227_023752,exported,20260227_023752.tiff,2026-02-27 02:37:52,246.83333333333337,00:04:06.833,7405,raw/thermal/20260227_023752.tiff,processed/aligned/000180_20260227_023752/thermal.tiff,processed/aligned/000180_20260227_023752/thermal.png,processed/aligned/000180_20260227_023752/video.png,processed/aligned/000180_20260227_023752/overlay.png,0.11916937679052353,0.1682342529296875,0.0,processed/aligned/000180_20260227_023752/mask_80c.png,131631,0.4017059326171875
000181_20260227_023753,exported,20260227_023753.tiff,2026-02-27 02:37:53,247.83333333333337,00:04:07.833,7435,raw/thermal/20260227_023753.tiff,processed/aligned/000181_20260227_023753/thermal.tiff,processed/aligned/000181_20260227_023753/thermal.png,processed/aligned/000181_20260227_023753/video.png,processed/aligned/000181_20260227_023753/overlay.png,0.13177668070420623,0.2277587890625,5.4931640625e-05,processed/aligned/000181_20260227_023753/mask_80c.png,173789,0.5303619384765625
000182_20260227_023754,exported,20260227_023754.tiff,2026-02-27 02:37:54,248.83333333333337,00:04:08.833,7465,raw/thermal/20260227_023754.tiff,processed/aligned/000182_20260227_023754/thermal.tiff,processed/aligned/000182_20260227_023754/thermal.png,processed/aligned/000182_20260227_023754/video.png,processed/aligned/000182_20260227_023754/overlay.png,0.2691543474793434,0.1602386474609375,0.1397003173828125,processed/aligned/000182_20260227_023754/mask_80c.png,240598,0.734246826171875
000183_20260227_023755,exported,20260227_023755.tiff,2026-02-27 02:37:55,249.83333333333337,00:04:09.833,7495,raw/thermal/20260227_023755.tiff,processed/aligned/000183_20260227_023755/thermal.tiff,processed/aligned/000183_20260227_023755/thermal.png,processed/aligned/000183_20260227_023755/video.png,processed/aligned/000183_20260227_023755/overlay.png,0.22851641476154327,0.229541015625,0.044171142578125,processed/aligned/000183_20260227_023755/mask_80c.png,303548,0.92635498046875
000184_20260227_023756,exported,20260227_023756.tiff,2026-02-27 02:37:56,250.83333333333337,00:04:10.833,7525,raw/thermal/20260227_023756.tiff,processed/aligned/000184_20260227_023756/thermal.tiff,processed/aligned/000184_20260227_023756/thermal.png,processed/aligned/000184_20260227_023756/video.png,processed/aligned/000184_20260227_023756/overlay.png,0.1463680574670434,0.2095245361328125,0.0112091064453125,processed/aligned/000184_20260227_023756/mask_80c.png,256855,0.7838592529296875
000185_20260227_023757,exported,20260227_023757.tiff,2026-02-27 02:37:57,251.83333333333337,00:04:11.833,7555,raw/thermal/20260227_023757.tiff,processed/aligned/000185_20260227_023757/thermal.tiff,processed/aligned/000185_20260227_023757/thermal.png,processed/aligned/000185_20260227_023757/video.png,processed/aligned/000185_20260227_023757/overlay.png,0.09284035488963127,0.2263275146484375,0.022833251953125,processed/aligned/000185_20260227_023757/mask_80c.png,267885,0.8175201416015625
000186_20260227_023758,exported,20260227_023758.tiff,2026-02-27 02:37:58,252.83333333333337,00:04:12.833,7585,raw/thermal/20260227_023758.tiff,processed/aligned/000186_20260227_023758/thermal.tiff,processed/aligned/000186_20260227_023758/thermal.png,processed/aligned/000186_20260227_023758/video.png,processed/aligned/000186_20260227_023758/overlay.png,0.10198596678674221,0.171124267578125,0.062994384765625,processed/aligned/000186_20260227_023758/mask_80c.png,290652,0.88699951171875
000187_20260227_023759,exported,20260227_023759.tiff,2026-02-27 02:37:59,253.83333333333337,00:04:13.833,7615,raw/thermal/20260227_023759.tiff,processed/aligned/000187_20260227_023759/thermal.tiff,processed/aligned/000187_20260227_023759/thermal.png,processed/aligned/000187_20260227_023759/video.png,processed/aligned/000187_20260227_023759/overlay.png,0.18940633535385132,0.215771484375,0.072869873046875,processed/aligned/000187_20260227_023759/mask_80c.png,241781,0.7378570556640625
