aligned_id,status,tiff_name,tiff_time_iso,video_time_s,video_time,video_frame_index,thermal_source_path,thermal_tiff_path,thermal_png_path,video_png_path,overlay_png_path,visual_score,thermal_edge_density,video_edge_density,anchor_segment,anchor_requested_video_time_s,anchor_requested_video_time,anchor_selected_video_time_s,anchor_selected_video_time,anchor_center_tiff,mask_80c_path,mask_positive_pixels,mask_positive_fraction
000085_20260226_022751,exported,20260226_022751.tiff,2026-02-26 02:27:51,162.413698630137,00:02:42.414,4872,raw/thermal/20260226_022751.tiff,processed/aligned/000085_20260226_022751/thermal.tiff,processed/aligned/000085_20260226_022751/thermal.png,processed/aligned/000085_20260226_022751/video.png,processed/aligned/000085_20260226_022751/overlay.png,0.4356854632496834,0.251422119140625,0.5067962646484375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000085_20260226_022751/mask_80c.png,0,0.0
000086_20260226_022752,exported,20260226_022752.tiff,2026-02-26 02:27:52,163.41598173515985,00:02:43.416,4902,raw/thermal/20260226_022752.tiff,processed/aligned/000086_20260226_022752/thermal.tiff,processed/aligned/000086_20260226_022752/thermal.png,processed/aligned/000086_20260226_022752/video.png,processed/aligned/000086_20260226_022752/overlay.png,0.4291948229074478,0.2504058837890625,0.486358642578125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000086_20260226_022752/mask_80c.png,0,0.0
000087_20260226_022753,exported,20260226_022753.tiff,2026-02-26 02:27:53,164.41826484018264,00:02:44.418,4933,raw/thermal/20260226_022753.tiff,processed/aligned/000087_20260226_022753/thermal.tiff,processed/aligned/000087_20260226_022753/thermal.png,processed/aligned/000087_20260226_022753/video.png,processed/aligned/000087_20260226_022753/overlay.png,0.4358372464776039,0.285882568359375,0.4783599853515625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000087_20260226_022753/mask_80c.png,0,0.0
000088_20260226_022754,exported,20260226_022754.tiff,2026-02-26 02:27:54,165.4205479452055,00:02:45.421,4963,raw/thermal/20260226_022754.tiff,processed/aligned/000088_20260226_022754/thermal.tiff,processed/aligned/000088_20260226_022754/thermal.png,processed/aligned/000088_20260226_022754/video.png,processed/aligned/000088_20260226_022754/overlay.png,0.4467143788933754,0.287811279296875,0.4880096435546875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000088_20260226_022754/mask_80c.png,1209,0.0036895751953125
000089_20260226_022755,exported,20260226_022755.tiff,2026-02-26 02:27:55,166.4228310502283,00:02:46.423,4993,raw/thermal/20260226_022755.tiff,processed/aligned/000089_20260226_022755/thermal.tiff,processed/aligned/000089_20260226_022755/thermal.png,processed/aligned/000089_20260226_022755/video.png,processed/aligned/000089_20260226_022755/overlay.png,0.4065825119614601,0.2326263427734375,0.4825286865234375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000089_20260226_022755/mask_80c.png,5861,0.0178863525390625
000090_20260226_022756,exported,20260226_022756.tiff,2026-02-26 02:27:56,167.42511415525115,00:02:47.425,5023,raw/thermal/20260226_022756.tiff,processed/aligned/000090_20260226_022756/thermal.tiff,processed/aligned/000090_20260226_022756/thermal.png,processed/aligned/000090_20260226_022756/video.png,processed/aligned/000090_20260226_022756/overlay.png,0.3324192687869072,0.141143798828125,0.4210906982421875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000090_20260226_022756/mask_80c.png,6035,0.0184173583984375
000091_20260226_022757,exported,20260226_022757.tiff,2026-02-26 02:27:57,168.427397260274,00:02:48.427,5053,raw/thermal/20260226_022757.tiff,processed/aligned/000091_20260226_022757/thermal.tiff,processed/aligned/000091_20260226_022757/thermal.png,processed/aligned/000091_20260226_022757/video.png,processed/aligned/000091_20260226_022757/overlay.png,0.33381401747465134,0.162744140625,0.3601318359375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000091_20260226_022757/mask_80c.png,5379,0.0164154052734375
000092_20260226_022758,exported,20260226_022758.tiff,2026-02-26 02:27:58,169.4296803652968,00:02:49.430,5083,raw/thermal/20260226_022758.tiff,processed/aligned/000092_20260226_022758/thermal.tiff,processed/aligned/000092_20260226_022758/thermal.png,processed/aligned/000092_20260226_022758/video.png,processed/aligned/000092_20260226_022758/overlay.png,0.3349526450037956,0.22359619140625,0.3432159423828125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000092_20260226_022758/mask_80c.png,4926,0.015032958984375
000093_20260226_022759,exported,20260226_022759.tiff,2026-02-26 02:27:59,170.43196347031966,00:02:50.432,5113,raw/thermal/20260226_022759.tiff,processed/aligned/000093_20260226_022759/thermal.tiff,processed/aligned/000093_20260226_022759/thermal.png,processed/aligned/000093_20260226_022759/video.png,processed/aligned/000093_20260226_022759/overlay.png,0.3392723873257637,0.2671630859375,0.2667877197265625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000093_20260226_022759/mask_80c.png,103,0.0003143310546875
000094_20260226_022800,exported,20260226_022800.tiff,2026-02-26 02:28:00,171.43424657534246,00:02:51.434,5143,raw/thermal/20260226_022800.tiff,processed/aligned/000094_20260226_022800/thermal.tiff,processed/aligned/000094_20260226_022800/thermal.png,processed/aligned/000094_20260226_022800/video.png,processed/aligned/000094_20260226_022800/overlay.png,0.29717105627059937,0.2208831787109375,0.240301513671875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000094_20260226_022800/mask_80c.png,3345,0.0102081298828125
000095_20260226_022801,exported,20260226_022801.tiff,2026-02-26 02:28:01,172.4365296803653,00:02:52.437,5173,raw/thermal/20260226_022801.tiff,processed/aligned/000095_20260226_022801/thermal.tiff,processed/aligned/000095_20260226_022801/thermal.png,processed/aligned/000095_20260226_022801/video.png,processed/aligned/000095_20260226_022801/overlay.png,0.3454274386167526,0.241510009765625,0.326971435546875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000095_20260226_022801/mask_80c.png,0,0.0
000096_20260226_022802,exported,20260226_022802.tiff,2026-02-26 02:28:02,173.43881278538817,00:02:53.439,5203,raw/thermal/20260226_022802.tiff,processed/aligned/000096_20260226_022802/thermal.tiff,processed/aligned/000096_20260226_022802/thermal.png,processed/aligned/000096_20260226_022802/video.png,processed/aligned/000096_20260226_022802/overlay.png,0.46360994130373,0.3667724609375,0.4519500732421875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000096_20260226_022802/mask_80c.png,0,0.0
000097_20260226_022803,exported,20260226_022803.tiff,2026-02-26 02:28:03,174.44109589041096,00:02:54.441,5233,raw/thermal/20260226_022803.tiff,processed/aligned/000097_20260226_022803/thermal.tiff,processed/aligned/000097_20260226_022803/thermal.png,processed/aligned/000097_20260226_022803/video.png,processed/aligned/000097_20260226_022803/overlay.png,0.47424108535051346,0.3331329345703125,0.51016845703125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000097_20260226_022803/mask_80c.png,0,0.0
000098_20260226_022804,exported,20260226_022804.tiff,2026-02-26 02:28:04,175.44337899543382,00:02:55.443,5263,raw/thermal/20260226_022804.tiff,processed/aligned/000098_20260226_022804/thermal.tiff,processed/aligned/000098_20260226_022804/thermal.png,processed/aligned/000098_20260226_022804/video.png,processed/aligned/000098_20260226_022804/overlay.png,0.5034434571862221,0.3672882080078125,0.5536590576171875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000098_20260226_022804/mask_80c.png,0,0.0
000099_20260226_022805,exported,20260226_022805.tiff,2026-02-26 02:28:05,176.44566210045662,00:02:56.446,5293,raw/thermal/20260226_022805.tiff,processed/aligned/000099_20260226_022805/thermal.tiff,processed/aligned/000099_20260226_022805/thermal.png,processed/aligned/000099_20260226_022805/video.png,processed/aligned/000099_20260226_022805/overlay.png,0.5009249225258827,0.3322601318359375,0.584918212890625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000099_20260226_022805/mask_80c.png,0,0.0
000100_20260226_022806,exported,20260226_022806.tiff,2026-02-26 02:28:06,177.44794520547947,00:02:57.448,5323,raw/thermal/20260226_022806.tiff,processed/aligned/000100_20260226_022806/thermal.tiff,processed/aligned/000100_20260226_022806/thermal.png,processed/aligned/000100_20260226_022806/video.png,processed/aligned/000100_20260226_022806/overlay.png,0.4618919864296913,0.2768341064453125,0.5775177001953125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000100_20260226_022806/mask_80c.png,0,0.0
000101_20260226_022807,exported,20260226_022807.tiff,2026-02-26 02:28:07,178.45022831050227,00:02:58.450,5354,raw/thermal/20260226_022807.tiff,processed/aligned/000101_20260226_022807/thermal.tiff,processed/aligned/000101_20260226_022807/thermal.png,processed/aligned/000101_20260226_022807/video.png,processed/aligned/000101_20260226_022807/overlay.png,0.46270571649074554,0.2831817626953125,0.520623779296875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000101_20260226_022807/mask_80c.png,0,0.0
000102_20260226_022808,exported,20260226_022808.tiff,2026-02-26 02:28:08,179.45251141552512,00:02:59.453,5384,raw/thermal/20260226_022808.tiff,processed/aligned/000102_20260226_022808/thermal.tiff,processed/aligned/000102_20260226_022808/thermal.png,processed/aligned/000102_20260226_022808/video.png,processed/aligned/000102_20260226_022808/overlay.png,0.41980572044849396,0.250555419921875,0.50379638671875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000102_20260226_022808/mask_80c.png,4679,0.0142791748046875
000103_20260226_022809,exported,20260226_022809.tiff,2026-02-26 02:28:09,180.45479452054798,00:03:00.455,5414,raw/thermal/20260226_022809.tiff,processed/aligned/000103_20260226_022809/thermal.tiff,processed/aligned/000103_20260226_022809/thermal.png,processed/aligned/000103_20260226_022809/video.png,processed/aligned/000103_20260226_022809/overlay.png,0.3396942615509033,0.184661865234375,0.4906890869140625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000103_20260226_022809/mask_80c.png,15337,0.0468048095703125
000104_20260226_022810,exported,20260226_022810.tiff,2026-02-26 02:28:10,181.45707762557078,00:03:01.457,5444,raw/thermal/20260226_022810.tiff,processed/aligned/000104_20260226_022810/thermal.tiff,processed/aligned/000104_20260226_022810/thermal.png,processed/aligned/000104_20260226_022810/video.png,processed/aligned/000104_20260226_022810/overlay.png,0.34292135387659073,0.2040313720703125,0.4514556884765625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000104_20260226_022810/mask_80c.png,25011,0.0763275146484375
000105_20260226_022811,exported,20260226_022811.tiff,2026-02-26 02:28:11,182.45936073059363,00:03:02.459,5474,raw/thermal/20260226_022811.tiff,processed/aligned/000105_20260226_022811/thermal.tiff,processed/aligned/000105_20260226_022811/thermal.png,processed/aligned/000105_20260226_022811/video.png,processed/aligned/000105_20260226_022811/overlay.png,0.32454077154397964,0.199139404296875,0.40164794921875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000105_20260226_022811/mask_80c.png,25150,0.076751708984375
000106_20260226_022812,exported,20260226_022812.tiff,2026-02-26 02:28:12,183.46164383561643,00:03:03.462,5504,raw/thermal/20260226_022812.tiff,processed/aligned/000106_20260226_022812/thermal.tiff,processed/aligned/000106_20260226_022812/thermal.png,processed/aligned/000106_20260226_022812/video.png,processed/aligned/000106_20260226_022812/overlay.png,0.32093411684036255,0.159033203125,0.3750885009765625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000106_20260226_022812/mask_80c.png,24403,0.0744720458984375
000107_20260226_022813,exported,20260226_022813.tiff,2026-02-26 02:28:13,184.46392694063928,00:03:04.464,5534,raw/thermal/20260226_022813.tiff,processed/aligned/000107_20260226_022813/thermal.tiff,processed/aligned/000107_20260226_022813/thermal.png,processed/aligned/000107_20260226_022813/video.png,processed/aligned/000107_20260226_022813/overlay.png,0.31555432826280594,0.1830413818359375,0.3542327880859375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000107_20260226_022813/mask_80c.png,22891,0.0698577880859375
000108_20260226_022814,exported,20260226_022814.tiff,2026-02-26 02:28:14,185.46621004566214,00:03:05.466,5564,raw/thermal/20260226_022814.tiff,processed/aligned/000108_20260226_022814/thermal.tiff,processed/aligned/000108_20260226_022814/thermal.png,processed/aligned/000108_20260226_022814/video.png,processed/aligned/000108_20260226_022814/overlay.png,0.2819826267659664,0.2590911865234375,0.219158935546875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000108_20260226_022814/mask_80c.png,18874,0.057598876953125
000109_20260226_022815,exported,20260226_022815.tiff,2026-02-26 02:28:15,186.46849315068494,00:03:06.468,5594,raw/thermal/20260226_022815.tiff,processed/aligned/000109_20260226_022815/thermal.tiff,processed/aligned/000109_20260226_022815/thermal.png,processed/aligned/000109_20260226_022815/video.png,processed/aligned/000109_20260226_022815/overlay.png,0.13991857320070267,0.140869140625,0.081683349609375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000109_20260226_022815/mask_80c.png,17703,0.0540252685546875
000110_20260226_022816,exported,20260226_022816.tiff,2026-02-26 02:28:16,187.4707762557078,00:03:07.471,5624,raw/thermal/20260226_022816.tiff,processed/aligned/000110_20260226_022816/thermal.tiff,processed/aligned/000110_20260226_022816/thermal.png,processed/aligned/000110_20260226_022816/video.png,processed/aligned/000110_20260226_022816/overlay.png,0.10505885165184736,0.1616058349609375,0.0150421142578125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000110_20260226_022816/mask_80c.png,34584,0.1055419921875
000111_20260226_022817,exported,20260226_022817.tiff,2026-02-26 02:28:17,188.4730593607306,00:03:08.473,5654,raw/thermal/20260226_022817.tiff,processed/aligned/000111_20260226_022817/thermal.tiff,processed/aligned/000111_20260226_022817/thermal.png,processed/aligned/000111_20260226_022817/video.png,processed/aligned/000111_20260226_022817/overlay.png,0.11041551968082786,0.20361328125,0.0020172119140625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000111_20260226_022817/mask_80c.png,33860,0.10333251953125
000112_20260226_022818,exported,20260226_022818.tiff,2026-02-26 02:28:18,189.47534246575344,00:03:09.475,5684,raw/thermal/20260226_022818.tiff,processed/aligned/000112_20260226_022818/thermal.tiff,processed/aligned/000112_20260226_022818/thermal.png,processed/aligned/000112_20260226_022818/video.png,processed/aligned/000112_20260226_022818/overlay.png,0.1150898514315486,0.2265625,0.001641845703125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000112_20260226_022818/mask_80c.png,41092,0.12540283203125
000113_20260226_022819,exported,20260226_022819.tiff,2026-02-26 02:28:19,190.47762557077624,00:03:10.478,5714,raw/thermal/20260226_022819.tiff,processed/aligned/000113_20260226_022819/thermal.tiff,processed/aligned/000113_20260226_022819/thermal.png,processed/aligned/000113_20260226_022819/video.png,processed/aligned/000113_20260226_022819/overlay.png,0.11588756134733558,0.15574951171875,0.0082489013671875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000113_20260226_022819/mask_80c.png,44611,0.1361419677734375
000114_20260226_022820,exported,20260226_022820.tiff,2026-02-26 02:28:20,191.4799086757991,00:03:11.480,5744,raw/thermal/20260226_022820.tiff,processed/aligned/000114_20260226_022820/thermal.tiff,processed/aligned/000114_20260226_022820/thermal.png,processed/aligned/000114_20260226_022820/video.png,processed/aligned/000114_20260226_022820/overlay.png,0.159650269895792,0.2141754150390625,0.0098846435546875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000114_20260226_022820/mask_80c.png,48325,0.1474761962890625
000115_20260226_022821,exported,20260226_022821.tiff,2026-02-26 02:28:21,192.48219178082195,00:03:12.482,5774,raw/thermal/20260226_022821.tiff,processed/aligned/000115_20260226_022821/thermal.tiff,processed/aligned/000115_20260226_022821/thermal.png,processed/aligned/000115_20260226_022821/video.png,processed/aligned/000115_20260226_022821/overlay.png,0.15103285387158394,0.1578643798828125,0.0164825439453125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000115_20260226_022821/mask_80c.png,41137,0.1255401611328125
000116_20260226_022822,exported,20260226_022822.tiff,2026-02-26 02:28:22,193.48447488584475,00:03:13.484,5805,raw/thermal/20260226_022822.tiff,processed/aligned/000116_20260226_022822/thermal.tiff,processed/aligned/000116_20260226_022822/thermal.png,processed/aligned/000116_20260226_022822/video.png,processed/aligned/000116_20260226_022822/overlay.png,0.13843698613345623,0.15025634765625,0.0131622314453125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000116_20260226_022822/mask_80c.png,34864,0.106396484375
000117_20260226_022823,exported,20260226_022823.tiff,2026-02-26 02:28:23,194.4867579908676,00:03:14.487,5835,raw/thermal/20260226_022823.tiff,processed/aligned/000117_20260226_022823/thermal.tiff,processed/aligned/000117_20260226_022823/thermal.png,processed/aligned/000117_20260226_022823/video.png,processed/aligned/000117_20260226_022823/overlay.png,0.13467504549771547,0.124737548828125,0.013720703125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000117_20260226_022823/mask_80c.png,47411,0.1446868896484375
000118_20260226_022824,exported,20260226_022824.tiff,2026-02-26 02:28:24,195.4890410958904,00:03:15.489,5865,raw/thermal/20260226_022824.tiff,processed/aligned/000118_20260226_022824/thermal.tiff,processed/aligned/000118_20260226_022824/thermal.png,processed/aligned/000118_20260226_022824/video.png,processed/aligned/000118_20260226_022824/overlay.png,0.11934636533260345,0.170709228515625,0.0051788330078125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000118_20260226_022824/mask_80c.png,55427,0.1691497802734375
000119_20260226_022825,exported,20260226_022825.tiff,2026-02-26 02:28:25,196.49132420091325,00:03:16.491,5895,raw/thermal/20260226_022825.tiff,processed/aligned/000119_20260226_022825/thermal.tiff,processed/aligned/000119_20260226_022825/thermal.png,processed/aligned/000119_20260226_022825/video.png,processed/aligned/000119_20260226_022825/overlay.png,0.1358861280605197,0.1552703857421875,0.0053985595703125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000119_20260226_022825/mask_80c.png,56056,0.1710693359375
000120_20260226_022826,exported,20260226_022826.tiff,2026-02-26 02:28:26,197.4936073059361,00:03:17.494,5925,raw/thermal/20260226_022826.tiff,processed/aligned/000120_20260226_022826/thermal.tiff,processed/aligned/000120_20260226_022826/thermal.png,processed/aligned/000120_20260226_022826/video.png,processed/aligned/000120_20260226_022826/overlay.png,0.1388614298775792,0.179052734375,0.00201416015625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000120_20260226_022826/mask_80c.png,56438,0.172235107421875
000121_20260226_022827,exported,20260226_022827.tiff,2026-02-26 02:28:27,198.4958904109589,00:03:18.496,5955,raw/thermal/20260226_022827.tiff,processed/aligned/000121_20260226_022827/thermal.tiff,processed/aligned/000121_20260226_022827/thermal.png,processed/aligned/000121_20260226_022827/video.png,processed/aligned/000121_20260226_022827/overlay.png,0.1217013904824853,0.157550048828125,0.000384521484375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000121_20260226_022827/mask_80c.png,49266,0.150347900390625
000122_20260226_022828,exported,20260226_022828.tiff,2026-02-26 02:28:28,199.49817351598176,00:03:19.498,5985,raw/thermal/20260226_022828.tiff,processed/aligned/000122_20260226_022828/thermal.tiff,processed/aligned/000122_20260226_022828/thermal.png,processed/aligned/000122_20260226_022828/video.png,processed/aligned/000122_20260226_022828/overlay.png,0.09324423968791962,0.12716064453125,6.40869140625e-05,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000122_20260226_022828/mask_80c.png,9525,0.0290679931640625
000123_20260226_022829,exported,20260226_022829.tiff,2026-02-26 02:28:29,200.50045662100456,00:03:20.500,6015,raw/thermal/20260226_022829.tiff,processed/aligned/000123_20260226_022829/thermal.tiff,processed/aligned/000123_20260226_022829/thermal.png,processed/aligned/000123_20260226_022829/video.png,processed/aligned/000123_20260226_022829/overlay.png,0.08774517476558685,0.085699462890625,3.662109375e-05,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000123_20260226_022829/mask_80c.png,8387,0.0255950927734375
000124_20260226_022830,exported,20260226_022830.tiff,2026-02-26 02:28:30,201.50273972602741,00:03:21.503,6045,raw/thermal/20260226_022830.tiff,processed/aligned/000124_20260226_022830/thermal.tiff,processed/aligned/000124_20260226_022830/thermal.png,processed/aligned/000124_20260226_022830/video.png,processed/aligned/000124_20260226_022830/overlay.png,0.14835382485762239,0.1751556396484375,0.0006805419921875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000124_20260226_022830/mask_80c.png,4699,0.0143402099609375
000125_20260226_022831,exported,20260226_022831.tiff,2026-02-26 02:28:31,202.50502283105027,00:03:22.505,6075,raw/thermal/20260226_022831.tiff,processed/aligned/000125_20260226_022831/thermal.tiff,processed/aligned/000125_20260226_022831/thermal.png,processed/aligned/000125_20260226_022831/video.png,processed/aligned/000125_20260226_022831/overlay.png,0.16433389484882355,0.267852783203125,6.103515625e-05,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000125_20260226_022831/mask_80c.png,1692,0.00516357421875
000126_20260226_022832,exported,20260226_022832.tiff,2026-02-26 02:28:32,203.50730593607307,00:03:23.507,6105,raw/thermal/20260226_022832.tiff,processed/aligned/000126_20260226_022832/thermal.tiff,processed/aligned/000126_20260226_022832/thermal.png,processed/aligned/000126_20260226_022832/video.png,processed/aligned/000126_20260226_022832/overlay.png,0.10522599914111197,0.0845672607421875,0.0003814697265625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000126_20260226_022832/mask_80c.png,14134,0.043133544921875
000127_20260226_022833,exported,20260226_022833.tiff,2026-02-26 02:28:33,204.50958904109592,00:03:24.510,6135,raw/thermal/20260226_022833.tiff,processed/aligned/000127_20260226_022833/thermal.tiff,processed/aligned/000127_20260226_022833/thermal.png,processed/aligned/000127_20260226_022833/video.png,processed/aligned/000127_20260226_022833/overlay.png,0.1758955749683082,0.1912689208984375,7.32421875e-05,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000127_20260226_022833/mask_80c.png,2067,0.0063079833984375
000128_20260226_022834,exported,20260226_022834.tiff,2026-02-26 02:28:34,205.51187214611872,00:03:25.512,6165,raw/thermal/20260226_022834.tiff,processed/aligned/000128_20260226_022834/thermal.tiff,processed/aligned/000128_20260226_022834/thermal.png,processed/aligned/000128_20260226_022834/video.png,processed/aligned/000128_20260226_022834/overlay.png,0.1985392551869154,0.097076416015625,0.0263641357421875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000128_20260226_022834/mask_80c.png,2042,0.006231689453125
000129_20260226_022835,exported,20260226_022835.tiff,2026-02-26 02:28:35,206.51415525114157,00:03:26.514,6195,raw/thermal/20260226_022835.tiff,processed/aligned/000129_20260226_022835/thermal.tiff,processed/aligned/000129_20260226_022835/thermal.png,processed/aligned/000129_20260226_022835/video.png,processed/aligned/000129_20260226_022835/overlay.png,0.20739249512553215,0.0405517578125,0.1702239990234375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000129_20260226_022835/mask_80c.png,9763,0.0297943115234375
000130_20260226_022836,exported,20260226_022836.tiff,2026-02-26 02:28:36,207.51643835616437,00:03:27.516,6225,raw/thermal/20260226_022836.tiff,processed/aligned/000130_20260226_022836/thermal.tiff,processed/aligned/000130_20260226_022836/thermal.png,processed/aligned/000130_20260226_022836/video.png,processed/aligned/000130_20260226_022836/overlay.png,0.1681491769850254,0.055279541015625,0.2716461181640625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000130_20260226_022836/mask_80c.png,9097,0.0277618408203125
000131_20260226_022837,exported,20260226_022837.tiff,2026-02-26 02:28:37,208.51872146118723,00:03:28.519,6256,raw/thermal/20260226_022837.tiff,processed/aligned/000131_20260226_022837/thermal.tiff,processed/aligned/000131_20260226_022837/thermal.png,processed/aligned/000131_20260226_022837/video.png,processed/aligned/000131_20260226_022837/overlay.png,0.1391771286725998,0.07061767578125,0.3107940673828125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000131_20260226_022837/mask_80c.png,8289,0.0252960205078125
000132_20260226_022838,exported,20260226_022838.tiff,2026-02-26 02:28:38,209.52100456621008,00:03:29.521,6286,raw/thermal/20260226_022838.tiff,processed/aligned/000132_20260226_022838/thermal.tiff,processed/aligned/000132_20260226_022838/thermal.png,processed/aligned/000132_20260226_022838/video.png,processed/aligned/000132_20260226_022838/overlay.png,0.21184514090418816,0.0906890869140625,0.351318359375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000132_20260226_022838/mask_80c.png,5455,0.0166473388671875
000133_20260226_022839,exported,20260226_022839.tiff,2026-02-26 02:28:39,210.52328767123288,00:03:30.523,6316,raw/thermal/20260226_022839.tiff,processed/aligned/000133_20260226_022839/thermal.tiff,processed/aligned/000133_20260226_022839/thermal.png,processed/aligned/000133_20260226_022839/video.png,processed/aligned/000133_20260226_022839/overlay.png,0.14411979727447033,0.0441314697265625,0.40499267578125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000133_20260226_022839/mask_80c.png,8035,0.0245208740234375
000134_20260226_022840,exported,20260226_022840.tiff,2026-02-26 02:28:40,211.52557077625573,00:03:31.526,6346,raw/thermal/20260226_022840.tiff,processed/aligned/000134_20260226_022840/thermal.tiff,processed/aligned/000134_20260226_022840/thermal.png,processed/aligned/000134_20260226_022840/video.png,processed/aligned/000134_20260226_022840/overlay.png,0.2292620614171028,0.101275634765625,0.4713470458984375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000134_20260226_022840/mask_80c.png,8456,0.0258056640625
000135_20260226_022841,exported,20260226_022841.tiff,2026-02-26 02:28:41,212.52785388127853,00:03:32.528,6376,raw/thermal/20260226_022841.tiff,processed/aligned/000135_20260226_022841/thermal.tiff,processed/aligned/000135_20260226_022841/thermal.png,processed/aligned/000135_20260226_022841/video.png,processed/aligned/000135_20260226_022841/overlay.png,0.2051720954477787,0.052880859375,0.457928466796875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000135_20260226_022841/mask_80c.png,9809,0.0299346923828125
