aligned_id,status,tiff_name,tiff_time_iso,video_time_s,video_time,video_frame_index,thermal_source_path,thermal_tiff_path,thermal_png_path,video_png_path,overlay_png_path,visual_score,thermal_edge_density,video_edge_density,anchor_segment,anchor_requested_video_time_s,anchor_requested_video_time,anchor_selected_video_time_s,anchor_selected_video_time,anchor_center_tiff,mask_80c_path,mask_positive_pixels,mask_positive_fraction
000101_20260226_030635,exported,20260226_030635.tiff,2026-02-26 03:06:35,387.5,00:06:27.500,11625,raw/thermal/20260226_030635.tiff,processed/aligned/000101_20260226_030635/thermal.tiff,processed/aligned/000101_20260226_030635/thermal.png,processed/aligned/000101_20260226_030635/video.png,processed/aligned/000101_20260226_030635/overlay.png,0.42362748086452484,0.246533203125,0.5330352783203125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000101_20260226_030635/mask_80c.png,0,0.0
000102_20260226_030636,exported,20260226_030636.tiff,2026-02-26 03:06:36,388.5,00:06:28.500,11655,raw/thermal/20260226_030636.tiff,processed/aligned/000102_20260226_030636/thermal.tiff,processed/aligned/000102_20260226_030636/thermal.png,processed/aligned/000102_20260226_030636/video.png,processed/aligned/000102_20260226_030636/overlay.png,0.45696481317281723,0.301568603515625,0.5318206787109375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000102_20260226_030636/mask_80c.png,0,0.0
000103_20260226_030637,exported,20260226_030637.tiff,2026-02-26 03:06:37,389.5,00:06:29.500,11685,raw/thermal/20260226_030637.tiff,processed/aligned/000103_20260226_030637/thermal.tiff,processed/aligned/000103_20260226_030637/thermal.png,processed/aligned/000103_20260226_030637/video.png,processed/aligned/000103_20260226_030637/overlay.png,0.28143563494086266,0.1165985107421875,0.34891357421875,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000103_20260226_030637/mask_80c.png,1064,0.0032470703125
000104_20260226_030638,exported,20260226_030638.tiff,2026-02-26 03:06:38,390.5,00:06:30.500,11715,raw/thermal/20260226_030638.tiff,processed/aligned/000104_20260226_030638/thermal.tiff,processed/aligned/000104_20260226_030638/thermal.png,processed/aligned/000104_20260226_030638/video.png,processed/aligned/000104_20260226_030638/overlay.png,0.3123760558664799,0.127459716796875,0.475140380859375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000104_20260226_030638/mask_80c.png,2346,0.007159423828125
000105_20260226_030639,exported,20260226_030639.tiff,2026-02-26 03:06:39,391.5,00:06:31.500,11745,raw/thermal/20260226_030639.tiff,processed/aligned/000105_20260226_030639/thermal.tiff,processed/aligned/000105_20260226_030639/thermal.png,processed/aligned/000105_20260226_030639/video.png,processed/aligned/000105_20260226_030639/overlay.png,0.29067903757095337,0.0717010498046875,0.524505615234375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000105_20260226_030639/mask_80c.png,3024,0.009228515625
000106_20260226_030640,exported,20260226_030640.tiff,2026-02-26 03:06:40,392.5,00:06:32.500,11775,raw/thermal/20260226_030640.tiff,processed/aligned/000106_20260226_030640/thermal.tiff,processed/aligned/000106_20260226_030640/thermal.png,processed/aligned/000106_20260226_030640/video.png,processed/aligned/000106_20260226_030640/overlay.png,0.30654121562838554,0.084600830078125,0.5756927490234375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000106_20260226_030640/mask_80c.png,2511,0.0076629638671875
000107_20260226_030641,exported,20260226_030641.tiff,2026-02-26 03:06:41,393.5,00:06:33.500,11805,raw/thermal/20260226_030641.tiff,processed/aligned/000107_20260226_030641/thermal.tiff,processed/aligned/000107_20260226_030641/thermal.png,processed/aligned/000107_20260226_030641/video.png,processed/aligned/000107_20260226_030641/overlay.png,0.35938459634780884,0.134466552734375,0.5955413818359375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000107_20260226_030641/mask_80c.png,1941,0.0059234619140625
000108_20260226_030642,exported,20260226_030642.tiff,2026-02-26 03:06:42,394.5,00:06:34.500,11835,raw/thermal/20260226_030642.tiff,processed/aligned/000108_20260226_030642/thermal.tiff,processed/aligned/000108_20260226_030642/thermal.png,processed/aligned/000108_20260226_030642/video.png,processed/aligned/000108_20260226_030642/overlay.png,0.30152878910303116,0.0707000732421875,0.6220611572265625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000108_20260226_030642/mask_80c.png,1604,0.00489501953125
000109_20260226_030643,exported,20260226_030643.tiff,2026-02-26 03:06:43,395.5,00:06:35.500,11865,raw/thermal/20260226_030643.tiff,processed/aligned/000109_20260226_030643/thermal.tiff,processed/aligned/000109_20260226_030643/thermal.png,processed/aligned/000109_20260226_030643/video.png,processed/aligned/000109_20260226_030643/overlay.png,0.2686806432902813,0.059014892578125,0.6441070556640625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000109_20260226_030643/mask_80c.png,1583,0.0048309326171875
000110_20260226_030644,exported,20260226_030644.tiff,2026-02-26 03:06:44,396.5,00:06:36.500,11895,raw/thermal/20260226_030644.tiff,processed/aligned/000110_20260226_030644/thermal.tiff,processed/aligned/000110_20260226_030644/thermal.png,processed/aligned/000110_20260226_030644/video.png,processed/aligned/000110_20260226_030644/overlay.png,0.4298848733305931,0.17935791015625,0.6783538818359375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000110_20260226_030644/mask_80c.png,779,0.0023773193359375
000111_20260226_030645,exported,20260226_030645.tiff,2026-02-26 03:06:45,397.5,00:06:37.500,11925,raw/thermal/20260226_030645.tiff,processed/aligned/000111_20260226_030645/thermal.tiff,processed/aligned/000111_20260226_030645/thermal.png,processed/aligned/000111_20260226_030645/video.png,processed/aligned/000111_20260226_030645/overlay.png,0.35225629806518555,0.126324462890625,0.6399993896484375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000111_20260226_030645/mask_80c.png,1629,0.0049713134765625
000112_20260226_030646,exported,20260226_030646.tiff,2026-02-26 03:06:46,398.5,00:06:38.500,11955,raw/thermal/20260226_030646.tiff,processed/aligned/000112_20260226_030646/thermal.tiff,processed/aligned/000112_20260226_030646/thermal.png,processed/aligned/000112_20260226_030646/video.png,processed/aligned/000112_20260226_030646/overlay.png,0.37185369431972504,0.1277984619140625,0.63175048828125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000112_20260226_030646/mask_80c.png,0,0.0
000113_20260226_030647,exported,20260226_030647.tiff,2026-02-26 03:06:47,399.5,00:06:39.500,11985,raw/thermal/20260226_030647.tiff,processed/aligned/000113_20260226_030647/thermal.tiff,processed/aligned/000113_20260226_030647/thermal.png,processed/aligned/000113_20260226_030647/video.png,processed/aligned/000113_20260226_030647/overlay.png,0.41846509277820587,0.1764068603515625,0.631109619140625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000113_20260226_030647/mask_80c.png,246,0.000750732421875
000114_20260226_030648,exported,20260226_030648.tiff,2026-02-26 03:06:48,400.5,00:06:40.500,12015,raw/thermal/20260226_030648.tiff,processed/aligned/000114_20260226_030648/thermal.tiff,processed/aligned/000114_20260226_030648/thermal.png,processed/aligned/000114_20260226_030648/video.png,processed/aligned/000114_20260226_030648/overlay.png,0.4262768253684044,0.1965606689453125,0.6173980712890625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000114_20260226_030648/mask_80c.png,0,0.0
000115_20260226_030649,exported,20260226_030649.tiff,2026-02-26 03:06:49,401.5,00:06:41.500,12045,raw/thermal/20260226_030649.tiff,processed/aligned/000115_20260226_030649/thermal.tiff,processed/aligned/000115_20260226_030649/thermal.png,processed/aligned/000115_20260226_030649/video.png,processed/aligned/000115_20260226_030649/overlay.png,0.4055826887488365,0.2255340576171875,0.5055816650390625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000115_20260226_030649/mask_80c.png,0,0.0
000116_20260226_030650,exported,20260226_030650.tiff,2026-02-26 03:06:50,402.5,00:06:42.500,12075,raw/thermal/20260226_030650.tiff,processed/aligned/000116_20260226_030650/thermal.tiff,processed/aligned/000116_20260226_030650/thermal.png,processed/aligned/000116_20260226_030650/video.png,processed/aligned/000116_20260226_030650/overlay.png,0.4443895220756531,0.22841796875,0.5767181396484375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000116_20260226_030650/mask_80c.png,44,0.00013427734375
000117_20260226_030651,exported,20260226_030651.tiff,2026-02-26 03:06:51,403.5,00:06:43.500,12105,raw/thermal/20260226_030651.tiff,processed/aligned/000117_20260226_030651/thermal.tiff,processed/aligned/000117_20260226_030651/thermal.png,processed/aligned/000117_20260226_030651/video.png,processed/aligned/000117_20260226_030651/overlay.png,0.4429313614964485,0.2361114501953125,0.580865478515625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000117_20260226_030651/mask_80c.png,13,3.96728515625e-05
000118_20260226_030652,exported,20260226_030652.tiff,2026-02-26 03:06:52,404.5,00:06:44.500,12135,raw/thermal/20260226_030652.tiff,processed/aligned/000118_20260226_030652/thermal.tiff,processed/aligned/000118_20260226_030652/thermal.png,processed/aligned/000118_20260226_030652/video.png,processed/aligned/000118_20260226_030652/overlay.png,0.42513272911310196,0.2139129638671875,0.538751220703125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000118_20260226_030652/mask_80c.png,3,9.1552734375e-06
000119_20260226_030653,exported,20260226_030653.tiff,2026-02-26 03:06:53,405.5,00:06:45.500,12165,raw/thermal/20260226_030653.tiff,processed/aligned/000119_20260226_030653/thermal.tiff,processed/aligned/000119_20260226_030653/thermal.png,processed/aligned/000119_20260226_030653/video.png,processed/aligned/000119_20260226_030653/overlay.png,0.45985066145658493,0.3176025390625,0.5069793701171875,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000119_20260226_030653/mask_80c.png,0,0.0
000120_20260226_030654,exported,20260226_030654.tiff,2026-02-26 03:06:54,406.5,00:06:46.500,12195,raw/thermal/20260226_030654.tiff,processed/aligned/000120_20260226_030654/thermal.tiff,processed/aligned/000120_20260226_030654/thermal.png,processed/aligned/000120_20260226_030654/video.png,processed/aligned/000120_20260226_030654/overlay.png,0.5212316364049911,0.3481689453125,0.6355560302734375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000120_20260226_030654/mask_80c.png,122,0.000372314453125
000121_20260226_030655,exported,20260226_030655.tiff,2026-02-26 03:06:55,407.5,00:06:47.500,12225,raw/thermal/20260226_030655.tiff,processed/aligned/000121_20260226_030655/thermal.tiff,processed/aligned/000121_20260226_030655/thermal.png,processed/aligned/000121_20260226_030655/video.png,processed/aligned/000121_20260226_030655/overlay.png,0.45929551124572754,0.248492431640625,0.6265777587890625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000121_20260226_030655/mask_80c.png,154,0.000469970703125
000122_20260226_030656,exported,20260226_030656.tiff,2026-02-26 03:06:56,408.5,00:06:48.500,12255,raw/thermal/20260226_030656.tiff,processed/aligned/000122_20260226_030656/thermal.tiff,processed/aligned/000122_20260226_030656/thermal.png,processed/aligned/000122_20260226_030656/video.png,processed/aligned/000122_20260226_030656/overlay.png,0.4372677654027939,0.225067138671875,0.5827117919921875,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000122_20260226_030656/mask_80c.png,0,0.0
000123_20260226_030657,exported,20260226_030657.tiff,2026-02-26 03:06:57,409.5,00:06:49.500,12285,raw/thermal/20260226_030657.tiff,processed/aligned/000123_20260226_030657/thermal.tiff,processed/aligned/000123_20260226_030657/thermal.png,processed/aligned/000123_20260226_030657/video.png,processed/aligned/000123_20260226_030657/overlay.png,0.4440350979566574,0.246612548828125,0.5598052978515625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000123_20260226_030657/mask_80c.png,0,0.0
000124_20260226_030658,exported,20260226_030658.tiff,2026-02-26 03:06:58,410.5,00:06:50.500,12315,raw/thermal/20260226_030658.tiff,processed/aligned/000124_20260226_030658/thermal.tiff,processed/aligned/000124_20260226_030658/thermal.png,processed/aligned/000124_20260226_030658/video.png,processed/aligned/000124_20260226_030658/overlay.png,0.3899363949894905,0.1642852783203125,0.594964599609375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000124_20260226_030658/mask_80c.png,1083,0.0033050537109375
000125_20260226_030659,exported,20260226_030659.tiff,2026-02-26 03:06:59,411.5,00:06:51.500,12345,raw/thermal/20260226_030659.tiff,processed/aligned/000125_20260226_030659/thermal.tiff,processed/aligned/000125_20260226_030659/thermal.png,processed/aligned/000125_20260226_030659/video.png,processed/aligned/000125_20260226_030659/overlay.png,0.4213753491640091,0.225213623046875,0.56787109375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000125_20260226_030659/mask_80c.png,996,0.00303955078125
000126_20260226_030700,exported,20260226_030700.tiff,2026-02-26 03:07:00,412.5,00:06:52.500,12375,raw/thermal/20260226_030700.tiff,processed/aligned/000126_20260226_030700/thermal.tiff,processed/aligned/000126_20260226_030700/thermal.png,processed/aligned/000126_20260226_030700/video.png,processed/aligned/000126_20260226_030700/overlay.png,0.39362651109695435,0.1759246826171875,0.534326171875,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000126_20260226_030700/mask_80c.png,892,0.00272216796875
000127_20260226_030701,exported,20260226_030701.tiff,2026-02-26 03:07:01,413.5,00:06:53.500,12405,raw/thermal/20260226_030701.tiff,processed/aligned/000127_20260226_030701/thermal.tiff,processed/aligned/000127_20260226_030701/thermal.png,processed/aligned/000127_20260226_030701/video.png,processed/aligned/000127_20260226_030701/overlay.png,0.3630729764699936,0.1357452392578125,0.5594635009765625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000127_20260226_030701/mask_80c.png,801,0.0024444580078125
000128_20260226_030702,exported,20260226_030702.tiff,2026-02-26 03:07:02,414.5,00:06:54.500,12435,raw/thermal/20260226_030702.tiff,processed/aligned/000128_20260226_030702/thermal.tiff,processed/aligned/000128_20260226_030702/thermal.png,processed/aligned/000128_20260226_030702/video.png,processed/aligned/000128_20260226_030702/overlay.png,0.3447652533650398,0.106463623046875,0.5986419677734375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000128_20260226_030702/mask_80c.png,201,0.0006134033203125
000129_20260226_030703,exported,20260226_030703.tiff,2026-02-26 03:07:03,415.5,00:06:55.500,12465,raw/thermal/20260226_030703.tiff,processed/aligned/000129_20260226_030703/thermal.tiff,processed/aligned/000129_20260226_030703/thermal.png,processed/aligned/000129_20260226_030703/video.png,processed/aligned/000129_20260226_030703/overlay.png,0.4076623022556305,0.1936279296875,0.5563140869140625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000129_20260226_030703/mask_80c.png,331,0.0010101318359375
000130_20260226_030704,exported,20260226_030704.tiff,2026-02-26 03:07:04,416.5,00:06:56.500,12495,raw/thermal/20260226_030704.tiff,processed/aligned/000130_20260226_030704/thermal.tiff,processed/aligned/000130_20260226_030704/thermal.png,processed/aligned/000130_20260226_030704/video.png,processed/aligned/000130_20260226_030704/overlay.png,0.43982812762260437,0.2634918212890625,0.529833984375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000130_20260226_030704/mask_80c.png,49,0.0001495361328125
000131_20260226_030705,exported,20260226_030705.tiff,2026-02-26 03:07:05,417.5,00:06:57.500,12525,raw/thermal/20260226_030705.tiff,processed/aligned/000131_20260226_030705/thermal.tiff,processed/aligned/000131_20260226_030705/thermal.png,processed/aligned/000131_20260226_030705/video.png,processed/aligned/000131_20260226_030705/overlay.png,0.397572323679924,0.2673309326171875,0.4206756591796875,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000131_20260226_030705/mask_80c.png,625,0.0019073486328125
000132_20260226_030706,exported,20260226_030706.tiff,2026-02-26 03:07:06,418.5,00:06:58.500,12555,raw/thermal/20260226_030706.tiff,processed/aligned/000132_20260226_030706/thermal.tiff,processed/aligned/000132_20260226_030706/thermal.png,processed/aligned/000132_20260226_030706/video.png,processed/aligned/000132_20260226_030706/overlay.png,0.36659203469753265,0.20869140625,0.402001953125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000132_20260226_030706/mask_80c.png,904,0.0027587890625
000133_20260226_030707,exported,20260226_030707.tiff,2026-02-26 03:07:07,419.5,00:06:59.500,12585,raw/thermal/20260226_030707.tiff,processed/aligned/000133_20260226_030707/thermal.tiff,processed/aligned/000133_20260226_030707/thermal.png,processed/aligned/000133_20260226_030707/video.png,processed/aligned/000133_20260226_030707/overlay.png,0.4080396741628647,0.2588470458984375,0.45677490234375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000133_20260226_030707/mask_80c.png,669,0.0020416259765625
000134_20260226_030708,exported,20260226_030708.tiff,2026-02-26 03:07:08,420.5,00:07:00.500,12615,raw/thermal/20260226_030708.tiff,processed/aligned/000134_20260226_030708/thermal.tiff,processed/aligned/000134_20260226_030708/thermal.png,processed/aligned/000134_20260226_030708/video.png,processed/aligned/000134_20260226_030708/overlay.png,0.41995246708393097,0.314862060546875,0.4236114501953125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000134_20260226_030708/mask_80c.png,668,0.00203857421875
000135_20260226_030709,exported,20260226_030709.tiff,2026-02-26 03:07:09,421.5,00:07:01.500,12645,raw/thermal/20260226_030709.tiff,processed/aligned/000135_20260226_030709/thermal.tiff,processed/aligned/000135_20260226_030709/thermal.png,processed/aligned/000135_20260226_030709/video.png,processed/aligned/000135_20260226_030709/overlay.png,0.4882858097553253,0.3535858154296875,0.5458221435546875,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000135_20260226_030709/mask_80c.png,657,0.0020050048828125
000136_20260226_030710,exported,20260226_030710.tiff,2026-02-26 03:07:10,422.5,00:07:02.500,12675,raw/thermal/20260226_030710.tiff,processed/aligned/000136_20260226_030710/thermal.tiff,processed/aligned/000136_20260226_030710/thermal.png,processed/aligned/000136_20260226_030710/video.png,processed/aligned/000136_20260226_030710/overlay.png,0.4507013186812401,0.3144622802734375,0.4694854736328125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000136_20260226_030710/mask_80c.png,333,0.0010162353515625
000137_20260226_030711,exported,20260226_030711.tiff,2026-02-26 03:07:11,423.5,00:07:03.500,12705,raw/thermal/20260226_030711.tiff,processed/aligned/000137_20260226_030711/thermal.tiff,processed/aligned/000137_20260226_030711/thermal.png,processed/aligned/000137_20260226_030711/video.png,processed/aligned/000137_20260226_030711/overlay.png,0.457632876932621,0.3554473876953125,0.461328125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000137_20260226_030711/mask_80c.png,118,0.000360107421875
000138_20260226_030712,exported,20260226_030712.tiff,2026-02-26 03:07:12,424.5,00:07:04.500,12735,raw/thermal/20260226_030712.tiff,processed/aligned/000138_20260226_030712/thermal.tiff,processed/aligned/000138_20260226_030712/thermal.png,processed/aligned/000138_20260226_030712/video.png,processed/aligned/000138_20260226_030712/overlay.png,0.4487743303179741,0.3256866455078125,0.4371429443359375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000138_20260226_030712/mask_80c.png,177,0.0005401611328125
000139_20260226_030713,exported,20260226_030713.tiff,2026-02-26 03:07:13,425.5,00:07:05.500,12765,raw/thermal/20260226_030713.tiff,processed/aligned/000139_20260226_030713/thermal.tiff,processed/aligned/000139_20260226_030713/thermal.png,processed/aligned/000139_20260226_030713/video.png,processed/aligned/000139_20260226_030713/overlay.png,0.4665408805012703,0.3582122802734375,0.486376953125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000139_20260226_030713/mask_80c.png,170,0.000518798828125
000140_20260226_030714,exported,20260226_030714.tiff,2026-02-26 03:07:14,426.5,00:07:06.500,12795,raw/thermal/20260226_030714.tiff,processed/aligned/000140_20260226_030714/thermal.tiff,processed/aligned/000140_20260226_030714/thermal.png,processed/aligned/000140_20260226_030714/video.png,processed/aligned/000140_20260226_030714/overlay.png,0.46528559923171997,0.312628173828125,0.5299896240234375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000140_20260226_030714/mask_80c.png,638,0.001947021484375
000141_20260226_030715,exported,20260226_030715.tiff,2026-02-26 03:07:15,427.5,00:07:07.500,12825,raw/thermal/20260226_030715.tiff,processed/aligned/000141_20260226_030715/thermal.tiff,processed/aligned/000141_20260226_030715/thermal.png,processed/aligned/000141_20260226_030715/video.png,processed/aligned/000141_20260226_030715/overlay.png,0.442012295126915,0.2838409423828125,0.516802978515625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000141_20260226_030715/mask_80c.png,408,0.0012451171875
000142_20260226_030716,exported,20260226_030716.tiff,2026-02-26 03:07:16,428.5,00:07:08.500,12855,raw/thermal/20260226_030716.tiff,processed/aligned/000142_20260226_030716/thermal.tiff,processed/aligned/000142_20260226_030716/thermal.png,processed/aligned/000142_20260226_030716/video.png,processed/aligned/000142_20260226_030716/overlay.png,0.4558142423629761,0.310040283203125,0.5119049072265625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000142_20260226_030716/mask_80c.png,548,0.00167236328125
000143_20260226_030717,exported,20260226_030717.tiff,2026-02-26 03:07:17,429.5,00:07:09.500,12885,raw/thermal/20260226_030717.tiff,processed/aligned/000143_20260226_030717/thermal.tiff,processed/aligned/000143_20260226_030717/thermal.png,processed/aligned/000143_20260226_030717/video.png,processed/aligned/000143_20260226_030717/overlay.png,0.4394944831728935,0.2732330322265625,0.525262451171875,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000143_20260226_030717/mask_80c.png,128,0.000390625
000144_20260226_030718,exported,20260226_030718.tiff,2026-02-26 03:07:18,430.5,00:07:10.500,12915,raw/thermal/20260226_030718.tiff,processed/aligned/000144_20260226_030718/thermal.tiff,processed/aligned/000144_20260226_030718/thermal.png,processed/aligned/000144_20260226_030718/video.png,processed/aligned/000144_20260226_030718/overlay.png,0.4440363496541977,0.2654388427734375,0.522039794921875,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000144_20260226_030718/mask_80c.png,12,3.662109375e-05
000145_20260226_030719,exported,20260226_030719.tiff,2026-02-26 03:07:19,431.5,00:07:11.500,12945,raw/thermal/20260226_030719.tiff,processed/aligned/000145_20260226_030719/thermal.tiff,processed/aligned/000145_20260226_030719/thermal.png,processed/aligned/000145_20260226_030719/video.png,processed/aligned/000145_20260226_030719/overlay.png,0.43732279539108276,0.25362548828125,0.50491943359375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000145_20260226_030719/mask_80c.png,34,0.000103759765625
000146_20260226_030720,exported,20260226_030720.tiff,2026-02-26 03:07:20,432.5,00:07:12.500,12975,raw/thermal/20260226_030720.tiff,processed/aligned/000146_20260226_030720/thermal.tiff,processed/aligned/000146_20260226_030720/thermal.png,processed/aligned/000146_20260226_030720/video.png,processed/aligned/000146_20260226_030720/overlay.png,0.46588803082704544,0.299322509765625,0.5386993408203125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000146_20260226_030720/mask_80c.png,123,0.0003753662109375
000147_20260226_030721,exported,20260226_030721.tiff,2026-02-26 03:07:21,433.5,00:07:13.500,13005,raw/thermal/20260226_030721.tiff,processed/aligned/000147_20260226_030721/thermal.tiff,processed/aligned/000147_20260226_030721/thermal.png,processed/aligned/000147_20260226_030721/video.png,processed/aligned/000147_20260226_030721/overlay.png,0.44879771023988724,0.2889617919921875,0.527764892578125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000147_20260226_030721/mask_80c.png,182,0.000555419921875
000148_20260226_030722,exported,20260226_030722.tiff,2026-02-26 03:07:22,434.5,00:07:14.500,13035,raw/thermal/20260226_030722.tiff,processed/aligned/000148_20260226_030722/thermal.tiff,processed/aligned/000148_20260226_030722/thermal.png,processed/aligned/000148_20260226_030722/video.png,processed/aligned/000148_20260226_030722/overlay.png,0.4597235172986984,0.266961669921875,0.547296142578125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000148_20260226_030722/mask_80c.png,192,0.0005859375
000149_20260226_030723,exported,20260226_030723.tiff,2026-02-26 03:07:23,435.5,00:07:15.500,13065,raw/thermal/20260226_030723.tiff,processed/aligned/000149_20260226_030723/thermal.tiff,processed/aligned/000149_20260226_030723/thermal.png,processed/aligned/000149_20260226_030723/video.png,processed/aligned/000149_20260226_030723/overlay.png,0.49829497188329697,0.345550537109375,0.53631591796875,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000149_20260226_030723/mask_80c.png,311,0.0009490966796875
000150_20260226_030724,exported,20260226_030724.tiff,2026-02-26 03:07:24,436.5,00:07:16.500,13095,raw/thermal/20260226_030724.tiff,processed/aligned/000150_20260226_030724/thermal.tiff,processed/aligned/000150_20260226_030724/thermal.png,processed/aligned/000150_20260226_030724/video.png,processed/aligned/000150_20260226_030724/overlay.png,0.4843064472079277,0.3055999755859375,0.57139892578125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000150_20260226_030724/mask_80c.png,525,0.0016021728515625
000151_20260226_030725,exported,20260226_030725.tiff,2026-02-26 03:07:25,437.5,00:07:17.500,13125,raw/thermal/20260226_030725.tiff,processed/aligned/000151_20260226_030725/thermal.tiff,processed/aligned/000151_20260226_030725/thermal.png,processed/aligned/000151_20260226_030725/video.png,processed/aligned/000151_20260226_030725/overlay.png,0.466736800968647,0.297869873046875,0.559515380859375,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000151_20260226_030725/mask_80c.png,568,0.0017333984375
000152_20260226_030726,exported,20260226_030726.tiff,2026-02-26 03:07:26,438.5,00:07:18.500,13155,raw/thermal/20260226_030726.tiff,processed/aligned/000152_20260226_030726/thermal.tiff,processed/aligned/000152_20260226_030726/thermal.png,processed/aligned/000152_20260226_030726/video.png,processed/aligned/000152_20260226_030726/overlay.png,0.4647730514407158,0.3006072998046875,0.5533599853515625,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000152_20260226_030726/mask_80c.png,410,0.001251220703125
000153_20260226_030727,exported,20260226_030727.tiff,2026-02-26 03:07:27,439.5,00:07:19.500,13185,raw/thermal/20260226_030727.tiff,processed/aligned/000153_20260226_030727/thermal.tiff,processed/aligned/000153_20260226_030727/thermal.png,processed/aligned/000153_20260226_030727/video.png,processed/aligned/000153_20260226_030727/overlay.png,0.39847762882709503,0.19942626953125,0.5435577392578125,primary,292.0,00:04:52,292.5,00:04:52.500,20260226_030500.tiff,processed/aligned/000153_20260226_030727/mask_80c.png,449,0.0013702392578125
